Airport_ID	Type	Name	Latitude_Deg	Longitude_Deg	Iata_Code	Airport_Radius
8998	heliport	Hazard ARH Regional Medical Center Helipad	37.278465	-83.229097	0	[(37.30342019859284, -83.229097), (37.29758179120897, -83.20893755740303), (37.28279842475896, -83.19821094204443), (37.26598740070357, -83.20193625646354), (37.255014784032056, -83.21837038464139), (37.255014784032056, -83.23982361535859), (37.26598740070357, -83.25625774353644), (37.28279842475896, -83.25998305795555), (37.29758179120897, -83.24925644259696), (37.30342019859284, -83.229097)]
9002	heliport	Coffeyville Regional Medical Center Heliport	37.04169845581055	-95.63909912109376	0	[(37.06665365440339, -95.63909912109378), (37.06081524701953, -95.61900272111522), (37.04603188056951, -95.60830965003325), (37.02922085651413, -95.61202331464735), (37.018248239842606, -95.62840605001179), (37.018248239842606, -95.64979219217575), (37.02922085651413, -95.6661749275402), (37.04603188056951, -95.66988859215431), (37.06081524701953, -95.65919552107232), (37.06665365440339, -95.63909912109378)]
9008	small_airport	Dmh Airport	38.79079818725586	-97.61830139160156	0	[(38.84070858444154, -97.61830139160156), (38.82903176967381, -97.577141272803), (38.79946503677379, -97.55524043103406), (38.76584298866302, -97.56284651355917), (38.743897755319985, -97.59640054983261), (38.743897755319985, -97.64020223337052), (38.76584298866302, -97.67375626964397), (38.79946503677379, -97.68136235216907), (38.82903176967381, -97.65946151040012), (38.84070858444154, -97.61830139160156)]
9009	heliport	Norton Children's Hospital Heliport	38.248972	-85.749472	0	[(38.273927198592844, -85.749472), (38.268088791208974, -85.72904627767025), (38.25330542475896, -85.71817797782522), (38.23649440070358, -85.72195249875007), (38.22552178403206, -85.73860370015497), (38.22552178403206, -85.76034029984503), (38.23649440070358, -85.77699150124991), (38.25330542475896, -85.78076602217477), (38.268088791208974, -85.76989772232974), (38.273927198592844, -85.749472)]
9013	heliport	Montgomery County Fire Heliport	38.063139	-83.957319	0	[(38.08809419859284, -83.957319), (38.08225579120898, -83.936945261873), (38.06747242475896, -83.92610462224451), (38.05066140070358, -83.92986953687696), (38.03968878403206, -83.9464783603715), (38.03968878403206, -83.96815963962851), (38.05066140070358, -83.98476846312303), (38.06747242475896, -83.9885333777555), (38.08225579120898, -83.977692738127), (38.08809419859284, -83.957319)]
9022	heliport	Huey P Long Regional Medical Center Heliport	31.32085	-92.4407	0	[(31.345805198592842, -92.4407), (31.339966791208976, -92.42192268403298), (31.325183424758965, -92.41193148289356), (31.30837240070358, -92.41540139063468), (31.29739978403206, -92.43070879886058), (31.29739978403206, -92.45069120113943), (31.30837240070358, -92.46599860936533), (31.325183424758965, -92.46946851710646), (31.339966791208976, -92.45947731596704), (31.345805198592842, -92.4407)]
9036	heliport	St Joseph Mercy Ann Arbor Hospital Heliport	42.264027	-83.653692	0	[(42.28898219859284, -83.653692), (42.28314379120898, -83.6320166853227), (42.26836042475897, -83.62048349127721), (42.25154940070358, -83.62448892753457), (42.24057678403206, -83.6421588059545), (42.24057678403206, -83.66522519404552), (42.25154940070358, -83.68289507246544), (42.26836042475897, -83.6869005087228), (42.28314379120898, -83.67536731467732), (42.28898219859284, -83.653692)]
9039	heliport	Amway Downtown Heliport	42.965737	-85.674313	0	[(42.99069219859284, -85.674313), (42.98485379120898, -85.65239206744974), (42.970070424758966, -85.64072818286377), (42.95325940070358, -85.64477900746951), (42.942286784032056, -85.66264911541403), (42.942286784032056, -85.68597688458595), (42.95325940070358, -85.70384699253047), (42.970070424758966, -85.70789781713621), (42.98485379120898, -85.69623393255026), (42.99069219859284, -85.674313)]
9040	small_airport	Grass Roots STOLport	43.23780059814453	-83.52439880371094	0	[(43.287710995330215, -83.52439880371094), (43.27603418056248, -83.4803616819306), (43.24646744766246, -83.45693001884938), (43.21284539955169, -83.4650677500369), (43.19090016620866, -83.50096714062971), (43.19090016620866, -83.54783046679215), (43.21284539955169, -83.58372985738497), (43.24646744766246, -83.59186758857248), (43.27603418056248, -83.56843592549126), (43.287710995330215, -83.52439880371094)]
9043	heliport	Bronson Methodist Hospital Heliport	42.2869987487793	-85.5813980102539	0	[(42.31195394737214, -85.5813980102539), (42.30611553998827, -85.55971479332067), (42.29133217353826, -85.5481773945726), (42.27452114948288, -85.55218429110785), (42.263548532811356, -85.56986061150583), (42.263548532811356, -85.59293540900198), (42.27452114948288, -85.61061172939996), (42.29133217353826, -85.61461862593521), (42.30611553998827, -85.60308122718715), (42.31195394737214, -85.5813980102539)]
9048	heliport	Fairview Riverside Medical Center Heliport	44.967184	-93.23745	0	[(44.992139198592845, -93.23745), (44.98630079120898, -93.21477773409923), (44.97151742475897, -93.20271407338761), (44.954706400703586, -93.20690373878473), (44.94373378403206, -93.22538633928836), (44.94373378403206, -93.24951366071161), (44.954706400703586, -93.26799626121526), (44.97151742475897, -93.27218592661238), (44.98630079120898, -93.26012226590076), (44.992139198592845, -93.23745)]
9051	heliport	Watonwan Memorial Hospital Heliport	43.97999954223633	-94.6168975830078	0	[(44.00495474082917, -94.6168975830078), (43.9991163334453, -94.59460563153728), (43.98433296699529, -94.58274433190728), (43.967521942939904, -94.58686371803829), (43.95654932626839, -94.60503628337779), (43.95654932626839, -94.62875888263781), (43.967521942939904, -94.64693144797731), (43.98433296699529, -94.65105083410832), (43.9991163334453, -94.6391895344783), (44.00495474082917, -94.6168975830078)]
9052	heliport	Anheuser/Busch Inc Heliport	38.59170150756836	-90.2083969116211	0	[(38.6166567061612, -90.2083969116211), (38.61081829877734, -90.18787404787506), (38.59603493232733, -90.17695406016203), (38.57922390827194, -90.18074653209506), (38.56825129160042, -90.19747692390806), (38.56825129160042, -90.21931689933415), (38.57922390827194, -90.23604729114714), (38.59603493232733, -90.23983976308017), (38.61081829877734, -90.22891977536713), (38.6166567061612, -90.2083969116211)]
9055	small_airport	Lawlor-Justus Airport	39.641700744628906	-94.8135986328125	0	[(39.69161114181458, -94.8135986328125), (39.67993432704686, -94.77193663435892), (39.650367594146836, -94.7497687480033), (39.616745546036064, -94.75746757414007), (39.59480031269303, -94.79143074645688), (39.59480031269303, -94.83576651916813), (39.616745546036064, -94.86972969148495), (39.650367594146836, -94.87742851762171), (39.67993432704686, -94.85526063126609), (39.69161114181458, -94.8135986328125)]
9061	heliport	Martin Heliport Area	30.356515	-88.507352	0	[(30.38147019859284, -88.507352), (30.375631791208974, -88.4887624307227), (30.360848424758963, -88.4788711275103), (30.34403740070358, -88.48230634106547), (30.333064784032057, -88.4974606967876), (30.333064784032057, -88.51724330321241), (30.34403740070358, -88.53239765893453), (30.360848424758963, -88.5358328724897), (30.375631791208974, -88.5259415692773), (30.38147019859284, -88.507352)]
9064	small_airport	Pierces Airport	45.79041	-111.124735	0	[(45.84032039718568, -111.124735), (45.82864358241795, -111.07872543306517), (45.79907684951793, -111.05424425383853), (45.76545480140716, -111.06274647815822), (45.74350956806413, -111.10025382077336), (45.74350956806413, -111.14921617922664), (45.76545480140716, -111.18672352184178), (45.79907684951793, -111.19522574616148), (45.82864358241795, -111.17074456693483), (45.84032039718568, -111.124735)]
9069	small_airport	Seamans Field	41.58940124511719	-75.756103515625	0	[(41.63931164230287, -75.756103515625), (41.62763482753514, -75.71320889239551), (41.59806809463512, -75.69038514009573), (41.564446046524345, -75.69831174608449), (41.54250081318131, -75.73327976332521), (41.54250081318131, -75.77892726792479), (41.564446046524345, -75.81389528516551), (41.59806809463512, -75.82182189115427), (41.62763482753514, -75.79899813885449), (41.63931164230287, -75.756103515625)]
9078	small_airport	Willow Creek Airport	35.36970138549805	-80.44000244140625	0	[(35.41961178268373, -80.44000244140625), (35.407934967916006, -80.40065923957391), (35.37836823501598, -80.37972515912992), (35.34474618690521, -80.38699548897038), (35.32280095356218, -80.41906836096224), (35.32280095356218, -80.46093652185026), (35.34474618690521, -80.49300939384212), (35.37836823501598, -80.50027972368258), (35.407934967916006, -80.47934564323859), (35.41961178268373, -80.44000244140625)]
9091	heliport	At&T Helistop	40.716800689697266	-74.54959869384766	0	[(40.7417558882901, -74.54959869384766), (40.73591748090624, -74.52843497766185), (40.72113411445623, -74.51717399948788), (40.70432309040084, -74.52108489616519), (40.693350473729325, -74.53833771567369), (40.693350473729325, -74.56085967202162), (40.70432309040084, -74.57811249153012), (40.72113411445623, -74.58202338820742), (40.73591748090624, -74.57076241003347), (40.7417558882901, -74.54959869384766)]
9093	small_airport	Halka Nurseries Airport	39.36640167236328	-75.26830291748047	0	[(39.41631206954896, -75.26830291748047), (39.40463525478123, -75.22680563310666), (39.37506852188121, -75.2047253892823), (39.34144647377044, -75.21239377748739), (39.31950124042741, -75.2462226736561), (39.31950124042741, -75.29038316130482), (39.34144647377044, -75.32421205747353), (39.37506852188121, -75.33188044567862), (39.40463525478123, -75.30980020185427), (39.41631206954896, -75.26830291748047)]
9097	small_airport	Smoke and Wings Airport	36.218055	-79.177222	0	[(36.267965397185684, -79.177222), (36.25628858241795, -79.1374564913107), (36.22672184951793, -79.11629770608153), (36.19309980140716, -79.12364607507492), (36.171154568064125, -79.15606321477082), (36.171154568064125, -79.19838078522919), (36.19309980140716, -79.2307979249251), (36.22672184951793, -79.23814629391849), (36.25628858241795, -79.2169875086893), (36.267965397185684, -79.177222)]
9098	small_airport	Wolf Pit Airport	35.355102	-80.431461	0	[(35.405012397185686, -80.431461), (35.393335582417954, -80.39212491197998), (35.36376884951793, -80.37119461671644), (35.33014680140716, -80.37846363197751), (35.30820156806413, -80.41053070473646), (35.30820156806413, -80.45239129526354), (35.33014680140716, -80.48445836802247), (35.36376884951793, -80.49172738328356), (35.393335582417954, -80.47079708802002), (35.405012397185686, -80.431461)]
9104	heliport	Westfield Memorial Hospital Heliport	42.329498291015625	-79.57060241699219	0	[(42.35445348960847, -79.5706024169922), (42.348615082224605, -79.54890455586191), (42.33383171577459, -79.53735936509935), (42.31702069171921, -79.54136896777283), (42.306048075047684, -79.55905722622964), (42.306048075047684, -79.58214760775475), (42.31702069171921, -79.59983586621156), (42.33383171577459, -79.60384546888504), (42.348615082224605, -79.59230027812248), (42.35445348960847, -79.5706024169922)]
9109	heliport	Thomson Industries Inc Heliport	40.84230041503906	-73.70120239257812	0	[(40.867255613631905, -73.70120239257812), (40.861417206248035, -73.67999865344231), (40.846633839798024, -73.66871637950146), (40.82982281574264, -73.672634672121), (40.81885019907112, -73.68992011863727), (40.81885019907112, -73.71248466651899), (40.82982281574264, -73.72977011303526), (40.846633839798024, -73.7336884056548), (40.861417206248035, -73.72240613171395), (40.867255613631905, -73.70120239257812)]
9110	heliport	Poughkeepsie Main Plant Heliport	41.6572827552	-73.935649395	0	[(41.68223795379284, -73.935649395), (41.67639954640898, -73.91417949307234), (41.66161617995896, -73.90275559686802), (41.64480515590358, -73.90672307438349), (41.63383253923206, -73.92422549879568), (41.63383253923206, -73.94707329120432), (41.64480515590358, -73.9645757156165), (41.66161617995896, -73.96854319313198), (41.67639954640898, -73.95711929692766), (41.68223795379284, -73.935649395)]
9111	heliport	Hueston Woods Lodge Heliport	39.582801818847656	-84.76270294189453	0	[(39.6077570174405, -84.76270294189453), (39.601918610056636, -84.74188965792811), (39.587135243606625, -84.73081514084348), (39.57032421955124, -84.73466128026405), (39.559351602879715, -84.7516284248099), (39.559351602879715, -84.77377745897917), (39.57032421955124, -84.79074460352501), (39.587135243606625, -84.79459074294559), (39.601918610056636, -84.78351622586095), (39.6077570174405, -84.76270294189453)]
9117	small_airport	Crocker Airport	41.28229904174805	-81.9489974975586	0	[(41.332209438933724, -81.9489974975586), (41.320532624166, -81.90630534703888), (41.29096589126598, -81.88358932821775), (41.257343843155205, -81.89147851876203), (41.23539860981217, -81.92628147873745), (41.23539860981217, -81.97171351637972), (41.257343843155205, -82.00651647635515), (41.29096589126598, -82.01440566689944), (41.320532624166, -81.99168964807829), (41.332209438933724, -81.9489974975586)]
9119	small_airport	Haar Airport	41.455174	-83.264798	0	[(41.505084397185676, -83.264798), (41.49340758241795, -83.2219922599814), (41.46384084951793, -83.19921580145032), (41.43021880140716, -83.20712598248558), (41.408273568064125, -83.24202154146892), (41.408273568064125, -83.28757445853108), (41.43021880140716, -83.32247001751443), (41.46384084951793, -83.33038019854969), (41.49340758241795, -83.30760374001859), (41.505084397185676, -83.264798)]
9120	small_airport	Toussaint Airpark	41.51559829711914	-83.30580139160156	0	[(41.565508694304825, -83.30580139160156), (41.55383187953709, -83.26295571427477), (41.52426514663707, -83.24015800554585), (41.4906430985263, -83.24807556669737), (41.468697865183266, -83.28300368287263), (41.468697865183266, -83.32859910033049), (41.4906430985263, -83.36352721650577), (41.52426514663707, -83.37144477765729), (41.55383187953709, -83.34864706892837), (41.565508694304825, -83.30580139160156)]
9124	heliport	Dice's Personal Heliport	41.60048	-83.689698	0	[(41.62543519859284, -83.689698), (41.61959679120898, -83.66824700678461), (41.60481342475896, -83.65683317169594), (41.58800240070358, -83.6607971550226), (41.57702978403206, -83.67828416491133), (41.57702978403206, -83.7011118350887), (41.58800240070358, -83.71859884497742), (41.60481342475896, -83.72256282830409), (41.61959679120898, -83.71114899321542), (41.62543519859284, -83.689698)]
